cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
273924,09-07-1971,F,7,2,310,6,12777.11,4,4,3,19173.63854545453
268629,10-07-1971,F,9,0,536,7,25994.02,2,4,4,18373.700098684218
274084,10-07-1971,F,5,5,343,5,17470.05,4,3,4,12006.586156914895
270259,10-07-1971,M,5,1,941,1,2658.63,1,1,1,4086.0280243161073
270764,11-07-1971,M,1,1,555,2,3370.25,2,1,1,4827.6917469879545
268197,11-07-1971,M,3,1,941,2,4570.28,1,1,1,4086.0280243161073
271492,11-07-1971,F,5,0,460,9,19817.07,3,4,4,18339.582083333327
267634,11-07-1971,M,5,2,31,6,30081.42,4,4,4,19173.63854545453
270818,14-07-1971,F,1,1,872,1,1902.81,1,1,1,4086.0280243161073
274663,15-07-1971,F,1,5,323,5,20523.17,4,3,4,12006.586156914895
270378,18-07-1971,F,2,5,246,4,10682.03,4,2,3,8625.839160714288
273445,18-07-1971,M,2,5,1125,1,545.87,1,1,1,4086.0280243161073
270922,21-07-1971,F,7,4,735,7,22542.0,1,4,4,18241.637869565224
274295,25-07-1971,F,1,2,396,4,8624.52,3,3,2,12421.787426829273
267815,26-07-1971,F,10,4,468,3,7705.16,3,2,2,8562.528684210523
268385,27-07-1971,M,4,5,439,5,29523.39,3,3,4,12421.787426829273
269058,29-07-1971,M,8,5,779,3,13359.45,1,2,3,8349.663481675392
273997,29-07-1971,M,3,1,557,4,9709.64,2,3,2,12204.505801630432
269035,29-07-1971,M,2,1,632,3,7407.92,2,2,2,8535.667553763442
273868,02-08-1971,M,2,1,974,2,1653.08,1,1,1,4086.0280243161073
269764,03-08-1971,M,5,1,356,2,4534.92,4,1,1,4952.719853801169
273456,04-08-1971,M,6,5,541,3,1281.8,2,2,1,8535.667553763442
267914,06-08-1971,M,8,0,503,2,3042.07,2,1,1,4827.6917469879545
269244,08-08-1971,F,8,1,348,3,5393.51,4,2,1,8625.839160714288
274177,08-08-1971,M,5,3,569,3,12391.47,2,2,3,8535.667553763442
268916,10-08-1971,F,6,4,246,2,8203.52,4,1,2,4952.719853801169
269315,12-08-1971,M,2,1,719,3,8777.01,1,2,2,8349.663481675392
272893,12-08-1971,M,10,3,434,4,16216.98,3,3,4,12421.787426829273
272094,12-08-1971,F,7,1,667,3,6003.47,2,2,2,8535.667553763442
271027,13-08-1971,M,8,3,872,4,12862.2,1,3,3,11626.62583333333
271122,16-08-1971,M,2,2,346,6,12068.81,4,4,3,19173.63854545453
268700,18-08-1971,F,3,5,429,3,11131.77,3,2,3,8562.528684210523
275104,18-08-1971,M,3,1,154,3,13334.03,4,2,3,8625.839160714288
271863,19-08-1971,M,1,5,658,5,14896.5,2,3,3,12204.505801630432
271784,22-08-1971,M,3,1,349,7,13707.52,4,4,3,19173.63854545453
274488,24-08-1971,M,7,1,532,2,2085.14,2,1,1,4827.6917469879545
273518,25-08-1971,F,8,1,441,3,2983.5,3,2,1,8562.528684210523
271636,29-08-1971,M,9,2,353,7,19791.65,4,4,4,19173.63854545453
268099,01-09-1971,M,5,5,309,2,7326.15,4,1,2,4952.719853801169
275148,03-09-1971,F,4,5,429,4,9169.29,3,3,2,12421.787426829273
268108,03-09-1971,M,7,0,474,9,26458.12,3,4,4,18339.582083333327
266854,04-09-1971,M,5,3,486,5,12130.69,2,3,3,12204.505801630432
273986,07-09-1971,M,9,3,424,3,6428.89,3,2,2,8562.528684210523
268786,07-09-1971,F,10,5,358,5,6473.09,4,3,2,12006.586156914895
268453,09-09-1971,M,3,1,427,4,3206.71,3,2,1,8562.528684210523
270203,11-09-1971,M,4,5,608,4,7468.69,2,2,2,8535.667553763442
267807,11-09-1971,M,7,0,277,5,9911.85,4,3,3,12006.586156914895
270154,16-09-1971,F,4,3,831,3,1795.62,1,2,1,8349.663481675392
274268,21-09-1971,M,9,2,63,6,11637.86,4,4,3,19173.63854545453
268698,04-10-1971,M,5,4,392,8,18393.83,3,4,4,18339.582083333327
274927,06-10-1971,M,3,1,216,5,12962.75,4,3,3,12006.586156914895
270451,07-10-1971,F,10,1,773,2,4312.81,1,1,1,4086.0280243161073
273563,08-10-1971,F,6,3,858,3,6102.91,1,2,2,8349.663481675392
267545,09-10-1971,M,8,1,1363,1,436.48,1,1,1,4086.0280243161073
273318,12-10-1971,F,4,5,391,3,7414.55,3,2,2,8562.528684210523
271179,12-10-1971,F,5,2,683,4,7518.42,1,3,2,11626.62583333333
270861,14-10-1971,M,4,3,409,7,19814.86,3,4,4,18339.582083333327
271679,15-10-1971,F,5,1,305,4,7039.95,4,3,2,12006.586156914895
268021,18-10-1971,F,10,5,2,8,35034.03,4,4,4,19173.63854545453
272062,19-10-1971,F,5,3,501,7,30899.12,2,4,4,18373.700098684218
274629,20-10-1971,M,5,0,377,6,13938.47,3,4,3,18339.582083333327
273502,21-10-1971,M,3,1,2,2,5088.53,4,1,1,4952.719853801169
275033,21-10-1971,F,10,1,337,2,2460.84,4,1,1,4952.719853801169
270254,24-10-1971,F,7,1,735,2,4544.86,1,1,1,4086.0280243161073
267621,26-10-1971,F,7,1,322,5,11642.28,4,3,3,12006.586156914895
274802,28-10-1971,F,9,0,443,4,11513.0,3,3,3,12421.787426829273
275190,02-11-1971,M,6,5,759,3,5867.55,1,2,2,8349.663481675392
268347,03-11-1971,M,6,1,1094,3,8380.32,1,2,2,8349.663481675392
273618,03-11-1971,F,9,0,590,5,14068.86,2,3,3,12204.505801630432
275108,04-11-1971,F,8,1,284,5,14024.66,4,3,3,12006.586156914895
268346,04-11-1971,F,7,0,185,6,21098.87,4,4,4,19173.63854545453
274279,06-11-1971,M,2,4,438,5,15369.44,3,3,4,12421.787426829273
267658,07-11-1971,F,5,5,550,4,5797.94,2,2,2,8535.667553763442
273036,09-11-1971,F,2,1,1341,1,692.84,1,1,1,4086.0280243161073
274522,10-11-1971,M,7,1,1102,3,12669.93,1,2,3,8349.663481675392
274517,11-11-1971,F,10,1,679,7,16265.6,2,4,4,18373.700098684218
272614,12-11-1971,F,8,1,475,1,4541.55,3,1,1,5046.3047916666665
272767,13-11-1971,M,8,5,599,3,4666.41,2,2,1,8535.667553763442
269031,14-11-1971,F,10,2,418,2,8453.25,3,1,2,5046.3047916666665
268708,15-11-1971,F,5,0,600,4,15561.71,2,2,4,8535.667553763442
274299,19-11-1971,F,7,1,587,1,4053.14,2,1,1,4827.6917469879545
270308,19-11-1971,F,9,5,488,6,26687.96,2,4,4,18373.700098684218
268074,21-11-1971,M,5,1,780,3,5982.47,1,2,2,8349.663481675392
274773,21-11-1971,M,8,1,601,2,1766.89,2,1,1,4827.6917469879545
270977,22-11-1971,F,5,2,808,2,4229.94,1,1,1,4086.0280243161073
270003,22-11-1971,M,5,0,355,4,9011.27,4,2,2,8625.839160714288
269396,25-11-1971,M,3,0,371,3,3381.3,3,2,1,8562.528684210523
272707,25-11-1971,F,8,1,822,1,2344.81,1,1,1,4086.0280243161073
273849,28-11-1971,M,8,1,752,3,15056.73,1,2,3,8349.663481675392
275098,29-11-1971,F,2,1,682,4,7699.64,1,3,2,11626.62583333333
268959,29-11-1971,F,3,3,31,2,8139.43,4,1,2,4952.719853801169
272016,03-12-1971,F,7,2,801,4,9480.9,1,3,2,11626.62583333333
274562,03-12-1971,M,6,5,288,2,835.38,4,1,1,4952.719853801169
273647,09-12-1971,M,7,4,366,9,31314.6,4,4,4,19173.63854545453
272192,10-12-1971,F,3,5,434,6,15630.23,3,4,4,18339.582083333327
271944,11-12-1971,F,5,5,1,3,11405.81,4,2,3,8625.839160714288
271690,15-12-1971,F,8,1,622,3,3909.49,2,2,1,8535.667553763442
271429,17-12-1971,F,5,0,320,3,14415.83,4,2,3,8625.839160714288
267010,18-12-1971,F,4,5,420,3,9748.31,3,1,3,5046.3047916666665
274244,18-12-1971,M,2,5,352,4,10674.3,4,3,3,12006.586156914895
271111,19-12-1971,M,2,1,518,5,12947.28,2,3,3,12204.505801630432
267664,22-12-1971,F,10,1,634,3,5098.47,2,2,1,8535.667553763442
274021,23-12-1971,F,9,3,484,3,17948.51,2,2,4,8535.667553763442
273506,23-12-1971,M,3,5,290,6,11446.7,4,4,3,19173.63854545453
274509,26-12-1971,F,10,1,810,6,10632.31,1,4,3,18241.637869565224
269261,27-12-1971,F,7,2,497,6,24026.01,2,4,4,18373.700098684218
272101,27-12-1971,M,3,3,840,3,7173.66,1,2,2,8349.663481675392
272982,01-01-1972,F,10,2,425,5,11179.28,3,3,3,12421.787426829273
269036,03-01-1972,F,2,1,621,4,2331.55,2,2,1,8535.667553763442
270147,07-01-1972,F,6,5,703,3,12434.57,1,2,3,8349.663481675392
271224,08-01-1972,F,9,4,309,5,18624.78,4,3,4,12006.586156914895
274600,10-01-1972,M,1,0,799,1,1352.52,1,1,1,4086.0280243161073
271558,12-01-1972,M,6,1,391,5,16000.4,3,3,4,12421.787426829273
270251,13-01-1972,M,4,5,611,5,11216.85,2,3,3,12204.505801630432
269020,14-01-1972,M,4,5,246,5,12082.07,4,3,3,12006.586156914895
272074,15-01-1972,F,10,1,549,5,13893.17,2,3,3,12204.505801630432
270156,22-01-1972,M,6,4,343,5,13098.67,4,3,3,12006.586156914895
271046,23-01-1972,F,4,0,385,7,14563.9,3,4,3,18339.582083333327
273863,23-01-1972,F,6,1,184,1,2512.77,4,1,1,4952.719853801169
269160,24-01-1972,F,1,5,406,3,13047.84,3,2,3,8562.528684210523
274939,24-01-1972,F,5,1,490,4,6838.85,2,3,2,12204.505801630432
275232,27-01-1972,M,10,1,588,2,10939.5,2,1,3,4827.6917469879545
270683,28-01-1972,F,5,1,397,3,3481.86,3,2,1,8562.528684210523
274885,29-01-1972,F,1,2,1052,1,6364.8,1,1,2,4086.0280243161073
271455,01-02-1972,F,9,1,836,3,7704.06,1,2,2,8349.663481675392
275006,01-02-1972,M,2,1,625,4,10821.26,2,3,3,12204.505801630432
267867,02-02-1972,M,3,2,421,3,4631.05,3,2,1,8562.528684210523
274110,03-02-1972,M,5,1,445,6,16189.35,3,4,4,18339.582083333327
268405,03-02-1972,F,4,1,987,2,4954.82,1,1,1,4086.0280243161073
271629,08-02-1972,F,5,2,676,5,17066.72,2,3,4,12204.505801630432
270291,10-02-1972,M,8,4,701,5,7868.7,1,3,2,11626.62583333333
272055,15-02-1972,M,4,0,508,4,16392.67,2,3,4,12204.505801630432
273242,15-02-1972,F,3,1,641,1,4491.82,2,1,1,4827.6917469879545
273352,15-02-1972,F,5,0,466,5,20349.68,3,3,4,12421.787426829273
268445,18-02-1972,M,6,1,413,5,8067.6,3,3,2,12421.787426829273
271012,20-02-1972,F,10,2,276,5,7853.24,4,3,2,12006.586156914895
274053,20-02-1972,F,5,1,344,3,11047.79,4,2,3,8625.839160714288
274550,21-02-1972,M,7,1,581,5,6290.76,2,3,2,12204.505801630432
270688,21-02-1972,F,2,0,454,3,8186.94,3,2,2,8562.528684210523
270785,22-02-1972,M,2,1,988,1,1277.38,1,1,1,4086.0280243161073
270968,22-02-1972,F,5,3,392,5,19400.49,3,3,4,12421.787426829273
274136,23-02-1972,F,1,5,516,4,6826.69,2,3,2,12204.505801630432
274402,24-02-1972,M,7,1,154,4,3153.67,4,3,1,12006.586156914895
270965,25-02-1972,M,2,1,782,2,8175.9,1,1,2,4086.0280243161073
269124,28-02-1972,M,3,0,471,5,17236.9,3,3,4,12421.787426829273
269528,28-02-1972,M,7,4,530,6,13821.34,2,4,3,18373.700098684218
270810,01-03-1972,F,1,2,1,5,11840.08,4,3,3,12006.586156914895
269953,01-03-1972,M,8,1,787,3,7396.87,1,2,2,8349.663481675392
273946,03-03-1972,M,1,5,31,2,2084.03,4,1,1,4952.719853801169
270420,03-03-1972,F,6,3,1202,3,14395.94,1,2,3,8349.663481675392
267698,03-03-1972,M,7,1,535,4,4900.68,2,2,1,8535.667553763442
272504,06-03-1972,M,3,1,1056,1,703.88,1,1,1,4086.0280243161073
269297,06-03-1972,M,6,1,347,4,3228.81,4,2,1,8625.839160714288
272386,08-03-1972,M,2,0,457,5,22947.53,3,3,4,12421.787426829273
268484,09-03-1972,F,9,1,428,7,16239.08,3,4,4,18339.582083333327
269800,09-03-1972,F,6,1,611,2,1100.58,2,1,1,4827.6917469879545
269118,10-03-1972,F,6,0,764,5,14254.5,1,3,3,11626.62583333333
275036,11-03-1972,M,5,1,609,2,2892.89,2,1,1,4827.6917469879545
267778,11-03-1972,F,7,3,390,6,23514.4,3,4,4,18339.582083333327
271951,11-03-1972,F,4,1,603,3,7518.42,2,2,2,8535.667553763442
271526,12-03-1972,F,4,5,880,2,4782.44,1,1,1,4086.0280243161073
267743,13-03-1972,M,10,1,573,3,9095.25,2,2,2,8535.667553763442
272435,13-03-1972,F,7,5,675,4,5942.69,2,3,2,12204.505801630432
273380,15-03-1972,F,8,5,514,5,21004.94,2,3,4,12204.505801630432
270515,15-03-1972,M,6,3,828,3,7905.17,1,2,2,8349.663481675392
271751,17-03-1972,F,8,1,543,2,6634.42,2,1,2,4827.6917469879545
271187,18-03-1972,F,1,0,603,5,15467.79,2,3,4,12204.505801630432
267293,18-03-1972,M,2,0,396,7,19929.78,3,4,4,18339.582083333327
273796,20-03-1972,M,5,0,356,5,19345.24,4,3,4,12006.586156914895
267827,20-03-1972,F,7,2,436,8,19733.09,3,4,4,18339.582083333327
272295,20-03-1972,M,6,1,783,4,7409.03,1,3,2,11626.62583333333
270855,20-03-1972,M,7,1,581,4,3791.26,2,3,1,12204.505801630432
266788,20-03-1972,F,2,1,366,4,6092.97,4,2,2,8625.839160714288
271377,21-03-1972,M,7,2,381,3,10601.37,3,2,3,8562.528684210523
274115,25-03-1972,F,2,5,782,2,7711.8,1,1,2,4086.0280243161073
271658,25-03-1972,F,10,1,292,3,4061.98,4,2,1,8625.839160714288
268160,29-03-1972,M,7,0,2,7,8792.48,4,4,2,19173.63854545453
273497,02-04-1972,M,2,4,920,4,8296.34,1,3,2,11626.62583333333
272713,02-04-1972,F,7,2,674,3,10645.57,2,2,3,8535.667553763442
274019,05-04-1972,M,6,0,540,5,15277.73,2,3,4,12204.505801630432
268920,07-04-1972,M,1,5,497,6,20401.62,2,4,4,18373.700098684218
273711,08-04-1972,M,4,0,544,5,8677.57,2,3,2,12204.505801630432
272708,15-04-1972,M,10,1,454,8,31080.34,3,4,4,18339.582083333327
268333,17-04-1972,F,8,4,393,5,18520.9,3,3,4,12421.787426829273
271873,17-04-1972,M,1,3,384,8,15270.0,3,4,4,18339.582083333327
272368,17-04-1972,M,3,1,376,2,4579.12,3,1,1,5046.3047916666665
274336,19-04-1972,M,10,5,973,1,1060.8,1,1,1,4086.0280243161073
274261,28-04-1972,M,4,1,623,4,7680.85,2,3,2,12204.505801630432
272069,29-04-1972,F,8,2,291,6,13561.67,4,4,3,19173.63854545453
274613,02-05-1972,M,9,1,909,1,2506.14,1,1,1,4086.0280243161073
272953,02-05-1972,M,1,1,367,3,2415.53,4,2,1,8625.839160714288
270891,05-05-1972,F,6,0,817,2,7603.51,1,1,2,4086.0280243161073
268271,08-05-1972,M,3,1,1177,2,5843.24,1,1,2,4086.0280243161073
271150,12-05-1972,F,8,1,639,4,9442.23,2,3,2,12204.505801630432
273682,13-05-1972,F,8,3,378,7,16053.44,3,4,4,18339.582083333327
271055,14-05-1972,M,3,1,423,8,23064.67,3,4,4,18339.582083333327
273936,16-05-1972,F,9,1,421,5,15780.5,3,3,4,12421.787426829273
273167,17-05-1972,M,9,3,306,6,21705.51,4,4,4,19173.63854545453
270898,18-05-1972,M,3,1,693,1,289.51,1,1,1,4086.0280243161073
272070,18-05-1972,F,10,2,305,4,8089.7,4,3,2,12006.586156914895
272279,19-05-1972,M,9,0,410,4,15580.5,3,3,4,12421.787426829273
270493,22-05-1972,M,9,2,686,4,16850.14,1,3,4,11626.62583333333
273832,23-05-1972,M,8,5,359,4,10762.7,4,3,3,12006.586156914895
271407,23-05-1972,F,2,2,488,3,15765.03,2,2,4,8535.667553763442
274653,26-05-1972,M,8,0,335,8,18823.67,4,4,4,19173.63854545453
270458,26-05-1972,M,2,0,347,10,33404.15,4,4,4,19173.63854545453
268535,27-05-1972,F,4,2,456,5,7989.15,3,3,2,12421.787426829273
268957,01-06-1972,M,2,1,1340,1,760.24,1,1,1,4086.0280243161073
267747,02-06-1972,M,5,3,477,4,7544.94,3,2,2,8562.528684210523
270928,02-06-1972,M,2,2,754,5,15667.79,1,3,4,11626.62583333333
274270,06-06-1972,F,1,1,408,7,10316.28,3,4,3,18339.582083333327
268647,07-06-1972,M,9,1,924,5,9494.16,1,3,2,11626.62583333333
275236,08-06-1972,F,2,1,679,2,9358.25,2,1,2,4827.6917469879545
274931,10-06-1972,M,10,0,1402,1,454.15,1,1,1,4086.0280243161073
273606,13-06-1972,F,10,3,595,5,11019.06,2,3,3,12204.505801630432
273440,15-06-1972,M,9,4,376,8,15860.07,3,4,4,18339.582083333327
271958,15-06-1972,F,9,0,766,3,14989.33,1,2,3,8349.663481675392
266855,16-06-1972,M,10,1,381,4,12875.46,3,2,3,8562.528684210523
273697,16-06-1972,F,1,4,403,2,1977.95,3,1,1,5046.3047916666665
273119,17-06-1972,F,9,1,346,7,13717.47,4,4,3,19173.63854545453
273025,17-06-1972,F,6,5,672,4,11998.09,2,3,3,12204.505801630432
269568,17-06-1972,M,2,1,305,5,16971.69,4,3,4,12006.586156914895
267380,19-06-1972,F,4,5,1055,2,2323.82,1,1,1,4086.0280243161073
275088,23-06-1972,F,2,4,276,7,19848.01,4,4,4,19173.63854545453
269616,23-06-1972,F,8,1,1177,1,633.16,1,1,1,4086.0280243161073
272472,24-06-1972,F,5,0,824,1,3624.4,1,1,1,4086.0280243161073
269559,24-06-1972,M,1,2,491,4,9499.68,2,2,2,8535.667553763442
268101,25-06-1972,M,3,1,62,2,7021.17,4,1,2,4952.719853801169
270823,28-06-1972,M,5,1,377,5,10992.54,3,3,3,12421.787426829273
273546,29-06-1972,F,9,0,93,6,19393.85,4,4,4,19173.63854545453
268612,02-07-1972,F,4,2,467,7,22837.03,3,4,4,18339.582083333327
269805,04-07-1972,F,6,5,415,6,8242.19,3,4,2,18339.582083333327
273492,05-07-1972,F,7,3,615,4,11687.58,2,3,3,12204.505801630432
272938,06-07-1972,M,8,1,442,5,3614.45,3,3,1,12421.787426829273
271538,10-07-1972,F,5,1,726,7,20486.7,1,4,4,18241.637869565224
275082,11-07-1972,M,9,0,154,4,9945.0,4,3,3,12006.586156914895
274058,13-07-1972,F,10,0,448,4,10359.38,3,3,3,12421.787426829273
273330,13-07-1972,M,1,1,466,6,8228.94,3,4,2,18339.582083333327
268348,15-07-1972,M,5,3,436,5,24564.15,3,3,4,12421.787426829273
272852,18-07-1972,F,10,1,215,2,3719.43,4,1,1,4952.719853801169
273205,19-07-1972,M,2,3,373,5,15918.63,3,3,4,12421.787426829273
269013,20-07-1972,M,1,2,442,5,7856.55,3,3,2,12421.787426829273
267721,22-07-1972,F,9,1,277,3,5975.84,4,2,2,8625.839160714288
273361,22-07-1972,F,8,1,866,2,2138.18,1,1,1,4086.0280243161073
269197,22-07-1972,M,8,0,1344,2,3488.49,1,1,1,4086.0280243161073
267543,24-07-1972,F,7,5,1107,1,5657.6,1,1,2,4086.0280243161073
274450,24-07-1972,F,9,1,681,3,6340.49,1,2,2,8349.663481675392
270460,27-07-1972,M,5,1,401,4,3889.6,3,2,1,8562.528684210523
275007,29-07-1972,M,4,1,392,3,4742.66,3,2,1,8562.528684210523
267925,02-08-1972,M,4,1,323,4,6907.36,4,2,2,8625.839160714288
269470,02-08-1972,M,4,1,830,2,3549.26,1,1,1,4086.0280243161073
273030,03-08-1972,F,3,5,361,5,9672.07,4,3,2,12006.586156914895
271095,04-08-1972,M,3,5,412,2,3860.87,3,1,1,5046.3047916666665
269310,06-08-1972,M,4,1,484,4,12528.49,2,2,3,8535.667553763442
274204,09-08-1972,F,1,2,377,3,8795.8,3,2,2,8562.528684210523
272231,10-08-1972,F,5,2,1069,2,5052.06,1,1,1,4086.0280243161073
273641,17-08-1972,F,2,0,541,2,6790.23,2,1,2,4827.6917469879545
273357,18-08-1972,F,9,0,424,4,9685.33,3,3,2,12421.787426829273
271144,19-08-1972,F,2,0,394,7,28497.95,3,4,4,18339.582083333327
274438,20-08-1972,F,6,1,1100,5,13585.98,1,3,3,11626.62583333333
270721,20-08-1972,M,1,1,815,2,1934.86,1,1,1,4086.0280243161073
274093,21-08-1972,M,2,0,468,7,31681.46,3,4,4,18339.582083333327
273237,26-08-1972,M,3,3,155,4,12484.29,4,3,3,12006.586156914895
270659,27-08-1972,M,10,1,532,2,7045.48,2,1,2,4827.6917469879545
267439,27-08-1972,M,1,3,317,10,29421.73,4,4,4,19173.63854545453
269636,03-09-1972,F,2,5,324,8,22496.69,4,4,4,19173.63854545453
274090,04-09-1972,F,10,1,375,3,3739.32,3,2,1,8562.528684210523
271584,04-09-1972,M,9,3,456,8,15804.82,3,4,4,18339.582083333327
270401,05-09-1972,F,8,0,414,6,19063.46,3,4,4,18339.582083333327
274281,05-09-1972,F,5,1,321,7,22870.19,4,4,4,19173.63854545453
271965,06-09-1972,M,4,0,487,6,14149.52,2,4,3,18373.700098684218
270907,09-09-1972,F,1,5,246,4,7120.62,4,3,2,12006.586156914895
273114,09-09-1972,F,8,1,965,4,4070.82,1,3,1,11626.62583333333
273939,09-09-1972,F,9,1,454,2,4166.95,3,1,1,5046.3047916666665
273495,11-09-1972,M,6,5,438,4,17741.88,3,3,4,12421.787426829273
269382,12-09-1972,F,1,5,425,2,4033.25,3,1,1,5046.3047916666665
270760,16-09-1972,F,8,0,859,3,9932.84,1,2,3,8349.663481675392
269702,16-09-1972,M,6,1,371,2,3244.28,3,1,1,5046.3047916666665
267370,21-09-1972,M,4,2,552,2,8108.49,2,1,2,4827.6917469879545
273157,23-09-1972,F,3,5,458,4,5732.74,3,3,2,12421.787426829273
268731,25-09-1972,M,8,1,434,5,6302.92,3,3,2,12421.787426829273
268870,26-09-1972,F,7,0,957,2,1520.48,1,1,1,4086.0280243161073
266975,27-09-1972,M,4,2,318,6,28343.25,4,4,4,19173.63854545453
272518,02-10-1972,F,9,4,433,10,28142.14,3,4,4,18339.582083333327
268534,02-10-1972,M,9,5,359,3,8593.58,4,2,2,8625.839160714288
267405,03-10-1972,F,2,2,609,1,3679.65,2,1,1,4827.6917469879545
272248,04-10-1972,M,7,5,352,4,9667.65,4,3,2,12006.586156914895
269629,05-10-1972,M,6,3,432,8,15409.23,3,4,4,18339.582083333327
267092,08-10-1972,F,7,1,655,2,3047.59,2,1,1,4827.6917469879545
273056,10-10-1972,F,3,3,958,2,8904.09,1,1,2,4086.0280243161073
267905,12-10-1972,F,9,1,322,3,6600.17,4,2,2,8625.839160714288
274946,14-10-1972,M,4,1,1137,1,404.43,1,1,1,4086.0280243161073
273595,16-10-1972,M,3,0,521,6,20048.02,2,4,4,18373.700098684218
271060,16-10-1972,M,4,2,626,1,1617.72,2,1,1,4827.6917469879545
274567,18-10-1972,M,2,5,781,3,6215.62,1,2,2,8349.663481675392
268988,19-10-1972,M,6,0,953,3,2158.07,1,2,1,8349.663481675392
273478,20-10-1972,F,3,0,591,7,23890.1,2,4,4,18373.700098684218
267112,22-10-1972,M,7,1,481,4,14821.37,2,2,3,8535.667553763442
267895,25-10-1972,F,10,4,911,8,14316.38,1,4,3,18241.637869565224
272446,26-10-1972,F,7,3,422,2,13047.84,3,1,3,5046.3047916666665
272700,27-10-1972,M,6,1,418,2,2427.68,3,1,1,5046.3047916666665
272489,28-10-1972,F,6,1,861,1,570.18,1,1,1,4086.0280243161073
268558,02-11-1972,F,4,0,669,6,9911.85,2,4,3,18373.700098684218
272313,02-11-1972,F,5,4,310,4,7747.15,4,3,2,12006.586156914895
272508,05-11-1972,M,9,3,314,7,16531.9,4,4,4,19173.63854545453
272200,06-11-1972,M,4,0,124,3,6826.69,4,2,2,8625.839160714288
275043,08-11-1972,M,4,4,341,3,17643.54,4,2,4,8625.839160714288
271283,10-11-1972,M,2,1,310,3,7372.56,4,2,2,8625.839160714288
272561,12-11-1972,M,8,1,31,3,6122.81,4,2,2,8625.839160714288
268412,13-11-1972,F,4,1,448,3,13743.99,3,2,3,8562.528684210523
267174,16-11-1972,M,1,0,312,6,15462.26,4,4,4,19173.63854545453
266863,17-11-1972,M,6,0,286,4,5543.78,4,2,1,8625.839160714288
267583,21-11-1972,M,4,5,368,4,24575.2,3,2,4,8562.528684210523
270706,24-11-1972,M,1,0,216,10,35369.94,4,4,4,19173.63854545453
273941,26-11-1972,F,8,1,820,1,1521.59,1,1,1,4086.0280243161073
269922,26-11-1972,M,5,4,539,3,10809.11,2,2,3,8535.667553763442
267193,27-11-1972,M,1,4,426,2,5202.34,3,1,1,5046.3047916666665
269603,28-11-1972,M,4,1,344,4,6618.95,4,2,2,8625.839160714288
273308,28-11-1972,M,1,1,375,4,7220.07,3,3,2,12421.787426829273
267429,29-11-1972,F,2,1,485,5,12435.67,2,3,3,12204.505801630432
271596,29-11-1972,F,9,3,154,7,14319.69,4,4,3,19173.63854545453
274386,01-12-1972,M,6,1,373,2,3675.23,3,1,1,5046.3047916666665
268504,05-12-1972,M,6,1,345,8,14716.39,4,4,3,19173.63854545453
273638,09-12-1972,M,8,1,557,4,7891.91,2,3,2,12204.505801630432
268469,10-12-1972,F,10,5,1310,2,2461.94,1,1,1,4086.0280243161073
267715,10-12-1972,F,7,0,784,9,28377.51,1,4,4,18241.637869565224
273265,12-12-1972,F,5,1,1368,1,1040.91,1,1,1,4086.0280243161073
272535,12-12-1972,F,4,0,553,4,4253.15,2,3,1,12204.505801630432
268241,13-12-1972,M,5,3,830,3,6182.48,1,2,2,8349.663481675392
274449,15-12-1972,M,4,1,734,6,19369.54,1,4,4,18241.637869565224
267270,16-12-1972,M,2,1,1022,2,5447.65,1,1,1,4086.0280243161073
274523,16-12-1972,F,8,2,383,5,20862.4,3,3,4,12421.787426829273
272438,16-12-1972,M,9,1,465,8,18109.85,3,4,4,18339.582083333327
269034,16-12-1972,M,10,0,414,3,14612.52,3,2,3,8562.528684210523
273675,18-12-1972,M,7,3,880,2,6711.77,1,1,2,4086.0280243161073
267875,18-12-1972,F,8,1,628,3,2280.72,2,2,1,8535.667553763442
268319,19-12-1972,M,10,3,467,6,17201.53,3,4,4,18339.582083333327
272969,19-12-1972,M,5,1,970,3,2770.24,1,2,1,8349.663481675392
272010,22-12-1972,F,5,1,1371,1,2541.5,1,1,1,4086.0280243161073
268171,22-12-1972,M,3,1,304,3,4237.68,4,2,1,8625.839160714288
268419,23-12-1972,F,3,4,411,8,25857.0,3,4,4,18339.582083333327
268976,26-12-1972,M,4,2,521,2,6571.44,2,1,2,4827.6917469879545
267257,26-12-1972,M,4,2,704,5,12724.08,1,3,3,11626.62583333333
269556,27-12-1972,M,5,1,1404,1,2168.01,1,1,1,4086.0280243161073
271743,27-12-1972,F,3,1,864,2,5249.85,1,1,1,4086.0280243161073
269679,28-12-1972,M,4,5,338,4,17515.35,4,2,4,8625.839160714288
269352,03-01-1973,F,3,0,405,4,3347.05,3,2,1,8562.528684210523
269490,05-01-1973,M,5,1,525,3,9114.04,2,2,2,8535.667553763442
268366,09-01-1973,F,9,3,155,4,12595.9,4,2,3,8625.839160714288
274556,10-01-1973,F,8,1,364,3,11882.07,4,2,3,8625.839160714288
267387,11-01-1973,M,9,1,565,3,7732.79,2,1,2,4827.6917469879545
273662,12-01-1973,M,10,2,505,8,25132.12,2,4,4,18373.700098684218
270071,17-01-1973,F,5,3,293,8,24409.45,4,4,4,19173.63854545453
268055,20-01-1973,M,5,1,322,4,12654.46,4,2,3,8625.839160714288
270306,21-01-1973,M,1,1,414,2,2994.55,3,1,1,5046.3047916666665
